ein,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
330072115,San Diego,CA,92131-2439,3,2023.0,49824.0,106380.0,166872.0,
300260008,San Diego,CA,92105-1226,3,2021.0,148104.0,118435.0,36715.0,
330596091,San Diego,CA,92138-0336,3,2024.0,140712.0,216328.0,2277587.0,
330823474,San Diego,CA,92104-4032,3,2023.0,136950.0,31420.0,278498.0,
953668157,San Diego,CA,92101-4753,3,2024.0,131166.0,56675.0,100059.0,
850958355,San Diego,CA,92114-3545,3,2023.0,3135081.0,168379.0,3364947.0,
330572581,San Diego,CA,92163-4104,3,2022.0,181874.0,101007.0,80867.0,
330473843,San Diego,CA,92101-5122,3,2023.0,277303.0,147483.0,260602.0,
951793706,San Diego,CA,92103-5619,3,2023.0,374326.0,286369.0,515445.0,
020582401,San Diego,CA,92113-4471,3,2020.0,95231.0,85128.0,35330.0,
320636512,San Diego,CA,92114-4317,3,,,,,
872932092,San Diego,CA,92115-2646,3,2023.0,151136.0,61752.0,265466.0,
452970606,San Diego,CA,92117-4547,3,2024.0,78685.0,64711.0,58853.0,
200501101,San Diego,CA,92123,3,2015.0,584557.0,224490.0,460835.0,
201328781,San Diego,CA,92101,3,2014.0,35805.0,0.0,2963878.0,
953125766,San Diego,CA,92111-1926,3,2023.0,57266.0,61592.0,6658.0,
956049910,San Diego,CA,92101-1651,3,2024.0,93165.0,71690.0,570889.0,
812614270,San Diego,CA,92150-9066,3,2023.0,71307.0,66970.0,8250.0,
953415118,San Diego,CA,92106-2411,3,2020.0,80695.0,62965.0,133646.0,
953165614,San Diego,CA,92112-4821,3,2023.0,73297.0,82824.0,117865.0,
330827323,San Diego,CA,92138-1982,3,2022.0,76360.0,72980.0,76792.0,
811048646,San Diego,CA,92123-1812,3,2023.0,22608000.0,968000.0,23194000.0,
921636610,San Diego,CA,92110-3533,3,2023.0,59950.0,22816.0,37134.0,
953330228,San Diego,CA,92101-3389,3,2022.0,72981.0,38517.0,75457.0,
823807277,San Diego,CA,92128-2816,3,2022.0,48321.0,44374.0,4311.0,
861288670,San Diego,CA,92142-0211,3,2024.0,43277.0,45772.0,19220.0,
474106436,San Diego,CA,92123-4397,3,2017.0,49216.0,50018.0,383.0,
330220955,San Diego,CA,92120-4911,3,2023.0,26912.0,45077.0,37487.0,
330478688,San Diego,CA,92138-1087,3,2017.0,33710.0,20480.0,322438.0,
330197697,San Diego,CA,92111-7319,3,2023.0,70352.0,35711.0,92303.0,
330437019,San Diego,CA,92103-2110,3,2023.0,37279.0,33319.0,35962.0,
463934604,San Diego,CA,92103-4405,3,2023.0,54483.0,69431.0,36370.0,
330340132,San Diego,CA,92105-1267,3,2022.0,29356.0,30692.0,23927.0,
275272533,San Diego,CA,92117-4304,3,2022.0,26526.0,63007.0,2753.0,
861553940,San Diego,CA,92108-2826,3,2023.0,13615.0,15240.0,60553.0,
330452781,San Diego,CA,92105-1410,3,2023.0,15909.0,17431.0,164754.0,
330801100,San Diego,CA,92116-2404,3,2023.0,8739.0,8739.0,1298.0,
953594247,San Diego,CA,92105-5113,3,2023.0,7709.0,14215.0,68285.0,
273414257,San Diego,CA,92131-6152,3,2023.0,129360.0,39122.0,125485.0,
830463893,San Diego,CA,92122-4121,3,2019.0,6465.0,9050.0,515.0,
330737394,San Diego,CA,92104-1192,3,2023.0,2703.0,0.0,0.0,
952998362,San Diego,CA,92104-5215,3,2023.0,2059.0,2417.0,4010.0,
237392777,San Diego,CA,92175-5674,3,2023.0,4496.0,1793.0,18009.0,
472090446,San Diego,CA,92101-3536,3,2023.0,2090.0,8456.0,3299.0,
954350860,San Diego,CA,92114-0000,3,2017.0,138.0,9727.0,47170.0,
821332244,San Diego,CA,92131-6136,3,,,,,
330215999,San Diego,CA,92116-2331,3,,,,,
320329160,San Diego,CA,92113-1712,3,,,,,
043669003,San Diego,CA,92174-2444,3,2012.0,63522.0,62216.0,134.0,
330846085,San Diego,CA,92163-4077,3,,,,,
824633030,San Diego,CA,92105-8025,3,2021.0,5288.0,10652.0,95.0,
463801736,San Diego,CA,92126-1925,3,,,,,
330144282,San Diego,CA,92108-3755,3,,,,,
912165741,San Diego,CA,92110-1441,3,,,,,
237172058,San Diego,CA,92109-8215,3,,,,,
300170181,San Diego,CA,92104-4210,3,2012.0,20573.0,23592.0,22413.0,
874094814,San Diego,CA,92114-3545,3,,,,,
952890660,San Diego,CA,92150-2315,3,,,,,
330938941,San Diego,CA,92114-0000,3,,,,,
872307659,San Diego,CA,92154-4739,3,,,,,
651198502,San Diego,CA,92104-5732,3,,,,,
472585851,San Diego,CA,92122-2253,3,,,,,
881485118,San Diego,CA,92106-6061,3,,,,,
851099345,San Diego,CA,92139-3515,3,,,,,
845146800,San Diego,CA,92114-6302,3,,,,,
453411894,San Diego,CA,92103-6610,3,,,,,
882745220,San Diego,CA,92126-1179,3,,,,,
863975627,San Diego,CA,92116-2594,3,2023.0,57226.0,30263.0,39319.0,
472351035,San Diego,CA,92104-0000,3,2019.0,54925.0,47581.0,52046.0,
464450744,San Diego,CA,92139-3617,3,2016.0,46029.0,41555.0,18485.0,
923856051,San Diego,CA,92123-4336,3,,,,,
873892260,San Diego,CA,92119-1448,3,2022.0,113198.0,80561.0,37256.0,
251910027,San Diego,CA,92101-1636,3,,,,,
320393317,San Diego,CA,92126-4702,3,,,,,
330908301,San Diego,CA,92168-0815,3,,,,,
208769322,San Diego,CA,92111-1803,3,2014.0,19775.0,16213.0,76800.0,
872839729,San Diego,CA,92108-3604,3,,,,,
831970965,San Diego,CA,92110-3231,3,,,,,
871353826,San Diego,CA,92130-4889,3,,,,,
311627297,San Diego,CA,92101-7726,3,,,,,
474150798,San Diego,CA,92168-0075,3,,,,,
813867936,San Diego,CA,92114-4529,3,,,,,
330710251,San Diego,CA,92106-2797,3,2023.0,97334.0,64407.0,57127.0,
262269320,San Diego,CA,92101-3300,3,2014.0,10961.0,11564.0,4119.0,
462291177,San Diego,CA,92120-2705,3,,,,,
993120096,San Diego,CA,92139-3927,3,,,,,
320406550,San Diego,CA,92101-0000,3,,,,,
330531361,San Diego,CA,92142-1515,3,2016.0,1395.0,6466.0,8825.0,
330902043,San Diego,CA,92111-1228,3,,,,,
811085738,San Diego,CA,92121-1928,3,,,,,
853847269,San Diego,CA,92174-1946,3,,,,,
330558322,San Diego,CA,92112-1617,3,,,,,
812175357,San Diego,CA,92131-1561,3,,,,,
330946504,San Diego,CA,92160-1776,3,,,,,
475415098,San Diego,CA,92111-4902,3,,,,,
475561442,San Diego,CA,92127-4208,3,,,,,
463238197,San Diego,CA,92130-2260,3,,,,,
815122886,San Diego,CA,92128-4331,3,,,,,
203835662,San Diego,CA,92122-4029,3,,,,,
330940786,San Diego,CA,92115-4334,3,2023.0,0.0,5260.0,52445.0,
010920860,San Diego,CA,92182-0001,3,,,,,
825166094,San Diego,CA,92101-4239,3,,,,,
261923834,San Diego,CA,92129-3548,3,,,,,
330236939,San Diego,CA,92128-2701,3,,,,,
260355503,San Diego,CA,92116-1813,3,,,,,
951831086,San Diego,CA,92159,3,2015.0,0.0,0.0,0.0,
462498438,San Diego,CA,92108-4344,3,,,,,
330571701,San Diego,CA,92160-0521,3,,,,,
270621963,San Diego,CA,92111-2247,3,,,,,
474034814,San Diego,CA,92131-3681,3,2017.0,9296.0,10.0,7977.0,
330349256,San Diego,CA,92110-2572,3,2024.0,0.0,0.0,1.0,
330183432,San Diego,CA,92108-4340,3,2023.0,0.0,1623.0,11909.0,
956005694,San Diego,CA,92101-1683,3,2016.0,19695.0,21796.0,23470.0,
920838583,San Diego,CA,92174-1760,3,,,,,
993231766,San Diego,CA,92111-2239,3,,,,,
952584553,San Diego,CA,92163-1040,3,,,,,
384010480,San Diego,CA,92101-1128,3,,,,,
271651775,San Diego,CA,92111-1539,3,,,,,
264570058,San Diego,CA,92105-2526,3,,,,,
952372555,San Diego,CA,92114-4204,3,,,,,
330665652,San Diego,CA,92175-1226,3,,,,,
020762679,San Diego,CA,92111-1922,3,,,,,
991059236,San Diego,CA,92105-8025,3,,,,,
330260506,San Diego,CA,92128-3783,3,,,,,
953388561,San Diego,CA,92111-6110,3,,,,,
464065132,San Diego,CA,92126-5590,3,,,,,
945710111,San Diego,CA,92102-1722,3,,,,,
953095279,San Diego,CA,92115-6341,3,,,,,
954508893,San Diego,CA,92101-4209,3,,,,,
956006197,San Diego,CA,92119-1827,3,,,,,
952751166,San Diego,CA,92165-5350,3,,,,,
237131725,San Diego,CA,92105-3005,3,,,,,
330602942,San Diego,CA,92105-4924,3,,,,,
330500566,San Diego,CA,92114-7173,3,,,,,
952318455,San Diego,CA,92111-6110,3,,,,,
330928108,San Diego,CA,92154-2856,3,,,,,
851470550,San Diego,CA,92154-2319,3,,,,,
851194910,San Diego,CA,92115-3074,3,,,,,
951660351,San Diego,CA,92122-2845,3,,,,,
956123631,San Diego,CA,92101-4308,3,,,,,
330147470,San Diego,CA,92131-1838,3,,,,,
831200502,San Diego,CA,92139-3016,3,,,,,
954703215,San Diego,CA,92126-4581,3,,,,,
330952574,San Diego,CA,92127-3868,3,,,,,
811906520,San Diego,CA,92126-2406,3,,,,,
471537364,San Diego,CA,92123-3931,3,,,,,
260469157,San Diego,CA,92128-4526,3,,,,,
330861059,San Diego,CA,92126-4434,3,,,,,
020731079,San Diego,CA,92127-1830,3,,,,,
260642093,San Diego,CA,92130-6946,3,,,,,
921366778,San Diego,CA,92121-2325,3,,,,,
202095673,San Diego,CA,92119-3030,3,,,,,
320207006,San Diego,CA,92108-2409,3,,,,,
811015735,San Diego,CA,92192-1125,3,,,,,
237229464,San Diego,CA,92113-1006,3,,,,,
474177416,San Diego,CA,92101-0000,3,,,,,
260261886,San Diego,CA,92114-5121,3,,,,,
951644613,San Diego,CA,92186-5728,3,,,,,
830763595,San Diego,CA,92186-5728,3,,,,,
330194946,San Diego,CA,92162-0103,3,,,,,
843509203,San Diego,CA,92154-7209,3,,,,,
953508412,San Diego,CA,92131-1087,3,,,,,
951950602,San Diego,CA,92192-8559,3,,,,,
813659392,San Diego,CA,92124-1537,3,,,,,
953867550,San Diego,CA,92103-4203,3,,,,,
956138756,San Diego,CA,92116-3227,3,,,,,
332679276,San Diego,CA,92110-3707,3,,,,,
330754944,San Diego,CA,92120-2801,3,,,,,
810739480,San Diego,CA,92117-1600,3,,,,,
272228596,San Diego,CA,92124-1194,3,,,,,
333559136,San Diego,CA,92111-3771,3,,,,,
952664050,San Diego,CA,92102-2711,3,,,,,
330007484,San Diego,CA,92129-6063,3,,,,,
237387420,San Diego,CA,92115-4235,3,,,,,
956056530,San Diego,CA,92105-3007,3,,,,,
953537233,San Diego,CA,92117-3622,3,,,,,
831844297,San Diego,CA,92114-1929,3,,,,,
953864093,San Diego,CA,92109-3551,3,,,,,
912166224,San Diego,CA,92112-2470,3,2023.0,74959.0,80482.0,126777.0,
814909090,San Diego,CA,92126-4533,3,2023.0,35376.0,29995.0,7876.0,
951644585,San Diego,CA,92103-5127,3,2023.0,13268955.0,14181260.0,30208540.0,
823430750,San Diego,CA,92122-2848,3,2018.0,6760.0,6184.0,711.0,
412232284,San Diego,CA,92101-5508,3,,,,,
953281843,San Diego,CA,92163-3380,3,,,,,
912158512,San Diego,CA,92122-2845,3,,,,,
952872494,La Jolla,CA,92093-0940,3,2023.0,217345772.0,168718287.0,1737799751.0,
223871537,Simi Valley,CA,93065-1659,3,2023.0,44754196.0,42962758.0,14241447.0,
952593136,Lemon Grove,CA,91945-1822,3,2023.0,4064840.0,1182827.0,59136804.0,
952145967,La Jolla,CA,92037-1377,3,2023.0,15248352.0,13138242.0,4392481.0,
930992063,La Jolla,CA,92037-5835,3,2024.0,10086593.0,12033311.0,41793370.0,
330919418,Costa Mesa,CA,92626-7032,3,2023.0,5571706.0,4931627.0,37571034.0,
952997398,Campo,CA,91906-2022,3,2023.0,2929056.0,3084820.0,3951605.0,
465359485,Encinitas,CA,92024-1334,3,2023.0,3931497.0,3789751.0,2429274.0,
921427597,La Mesa,CA,91942-8710,3,,,,,
330912735,Escondido,CA,92025-2716,3,2023.0,2247620.0,2136417.0,2737987.0,
461127723,Murrieta,CA,92563-8421,3,2022.0,1463837.0,1433452.0,365961.0,
760817487,La Mesa,CA,91944-3030,3,2022.0,1181802.0,1191514.0,197003.0,
452060520,Alpine,CA,91901-1101,3,2023.0,517601.0,640690.0,175386.0,
330202834,National City,CA,91950-6428,3,2023.0,24393.0,21917.0,329021.0,
843852627,El Cajon,CA,92019-4122,3,2024.0,455592.0,398059.0,131683.0,
330712582,La Jolla,CA,92037-1610,3,2023.0,78938.0,618616.0,233169.0,
953366651,Fresno,CA,93726-0517,3,2023.0,250965.0,548730.0,1560473.0,
912156002,Bonita,CA,91902-1328,3,2024.0,260253.0,238440.0,226763.0,
273978857,Lakeside,CA,92040-1407,3,2023.0,57649.0,49820.0,16932.0,
261099989,Encinitas,CA,92024-4345,3,2023.0,245475.0,307176.0,840520.0,
330204237,El Cajon,CA,92020-2107,3,2022.0,165015.0,224180.0,7134.0,
953539453,La Jolla,CA,92039-2186,3,2023.0,134073.0,134504.0,57925.0,
611441569,Encinitas,CA,92024-1404,3,2018.0,113546.0,103834.0,18519.0,
330138881,La Mesa,CA,91944-6901,3,2023.0,110655.0,97257.0,136200.0,
330804705,Encinitas,CA,92024-3721,3,2024.0,91364.0,121408.0,40340.0,
461389718,National City,CA,91950-3664,3,2023.0,47623.0,64197.0,12961.0,
753221534,El Cajon,CA,92019-4319,3,2023.0,108121.0,104982.0,43850.0,
330808134,El Cajon,CA,92019-4492,3,2023.0,68112.0,53675.0,14437.0,
330296029,Encinitas,CA,92024-2791,3,2023.0,70000.0,70000.0,1.0,
862389338,Bonita,CA,91902-1421,3,,,,,
330578072,Chula Vista,CA,91910-6339,3,2023.0,249398.0,176671.0,319429.0,
237455646,El Cajon,CA,92021-8814,3,2020.0,62236.0,53835.0,44946.0,
853106622,El Monte,CA,91734-0000,3,2022.0,61864.0,45085.0,36343.0,
452860912,Boulevard,CA,91905-0400,3,2023.0,82055.0,65672.0,84706.0,
814052261,Santee,CA,92071-3307,3,2023.0,87545.0,84375.0,37038.0,
452632827,Del Mar,CA,92014-3854,3,2024.0,56515.0,47216.0,35944.0,
821567715,Carlsbad,CA,92013-1593,3,2018.0,55633.0,47510.0,10246.0,
330938826,Los Angeles,CA,90039-1642,3,,,,,
237134080,Poway,CA,92064-6835,3,2022.0,28058.0,27865.0,67890.0,
881132161,Chula Vista,CA,91910-7534,3,2023.0,45096.0,53213.0,3706.0,
884283342,Encinitas,CA,92024-2101,3,2023.0,170701.0,192523.0,7984.0,
262131406,Imperial Bch,CA,91933-0153,3,2023.0,191355.0,4441.0,190959.0,
201844410,Chula Vista,CA,91914-4427,3,2023.0,46425.0,45476.0,949.0,
264655298,Oceanside,CA,92057-8514,3,2021.0,36281.0,694225.0,74286.0,
330891365,Chula Vista,CA,91912-1392,3,2023.0,37068.0,22077.0,41147.0,
990869273,Vista,CA,92081-6735,3,2023.0,1.0,0.0,1.0,
260807276,Chula Vista,CA,91915-1004,3,2016.0,28585.0,29855.0,213.0,
262684307,Chula Vista,CA,91914-2017,3,2022.0,25954.0,36960.0,20669.0,
472098053,Carlsbad,CA,92010-6651,3,2023.0,23093.0,27165.0,7484.0,
330855202,La Jolla,CA,92038-2016,3,2023.0,19083.0,25737.0,774.0,
330970245,Carlsbad,CA,92010-2129,3,2023.0,17113.0,15724.0,380518.0,
912146860,Encinitas,CA,92024-3572,3,2023.0,15261.0,14265.0,2533.0,
844525325,Vista,CA,92083-7228,3,2023.0,7072.0,8083.0,2125.0,
473542970,San Marcos,CA,92078-3824,3,2018.0,4796.0,3775.0,2981.0,
956336024,Escondido,CA,92033-0482,3,2018.0,313873.0,5889327.0,1797273.0,
873195962,Julian,CA,92036-9503,3,,,,,
450524834,Vista,CA,92081-5006,3,2024.0,10879.0,3120.0,29407.0,
330617562,Carlsbad,CA,92009-7523,3,2021.0,168.0,10397.0,325.0,
464226480,Carlsbad,CA,92010-2166,3,2023.0,6112.0,8632.0,28204.0,
204016556,Tecate,CA,91980-1128,3,2013.0,0.0,0.0,3200.0,
850732279,Coronado,CA,92118-1951,3,,,,,
651229859,Poway,CA,92074-1469,3,,,,,
990641054,Chula Vista,CA,91921-1152,3,,,,,
352489649,La Jolla,CA,92037-5643,3,,,,,
237059056,La Jolla,CA,92037-7154,3,,,,,
863930296,La Mesa,CA,91942-5834,3,,,,,
871909803,Chula Vista,CA,91921-2701,3,,,,,
263494391,Escondido,CA,92026-8714,3,,,,,
863965585,San Marcos,CA,92078-1003,3,,,,,
330467319,Del Mar,CA,92014-5863,3,,,,,
330752281,Del Mar,CA,92014-3301,3,2022.0,1.0,65.0,4704.0,
824105113,National City,CA,91950-8150,3,,,,,
933969623,Valley Center,CA,92082-0073,3,,,,,
330552152,Valley Center,CA,92082-6607,3,,,,,
824105230,National City,CA,91950-8150,3,,,,,
954092861,Lake View Ter,CA,91342-6506,3,2023.0,0.0,0.0,1.0,
922798454,Coronado,CA,92118-3258,3,2023.0,2223.0,2223.0,1.0,
863311879,Oceanside,CA,92057-6434,3,2021.0,0.0,0.0,1.0,
870979105,Imperial Bch,CA,91933-1203,3,,,,,
330360759,Encinitas,CA,92023-0135,3,2019.0,54.0,0.0,8647.0,
311577014,Santee,CA,92071-4605,3,,,,,
832592839,Carlsbad,CA,92008-2990,3,,,,,
463770867,Chula Vista,CA,91915-2376,3,,,,,
922158831,Bonita,CA,91902-1603,3,,,,,
330908768,Del Mar,CA,92014-0011,3,,,,,
113806131,Carlsbad,CA,92009-7836,3,,,,,
611773574,La Jolla,CA,92037-1484,3,,,,,
463645925,Carlsbad,CA,92008-7208,3,,,,,
814769461,Encinitas,CA,92024-5031,3,,,,,
813038329,La Mesa,CA,91941-5718,3,,,,,
824980018,Chula Vista,CA,91915-1361,3,,,,,
453973733,Encinitas,CA,92024-1320,3,,,,,
810729828,La Mesa,CA,91942-0335,3,2018.0,8815.0,7843.0,8637.0,
464128384,Coronado,CA,92178-1713,3,,,,,
824300877,Chula Vista,CA,91909-3611,3,,,,,
874608422,Lemon Grove,CA,91945-2667,3,,,,,
990622554,Vista,CA,92084-3263,3,,,,,
465043385,Santee,CA,92071-6103,3,,,,,
205236966,Solana Beach,CA,92075-1807,3,2018.0,7446.0,8025.0,-579.0,
271348850,Fallbrook,CA,92028-9785,3,,,,,
922042865,Chula Vista,CA,91913-3993,3,,,,,
474791606,Escondido,CA,92029-3302,3,,,,,
820874291,Carlsbad,CA,92010-7249,3,,,,,
991562223,San Marcos,CA,92069-3592,3,,,,,
475082809,Lemon Grove,CA,91945-2118,3,,,,,
921704190,Spring Valley,CA,91977-5843,3,,,,,
824290296,Carlsbad,CA,92010-5522,3,,,,,
815332892,Poway,CA,92064-3655,3,,,,,
462352274,Poway,CA,92064-1450,3,,,,,
271949152,Escondido,CA,92029-2283,3,2014.0,6672.0,4633.0,7962.0,
811935497,La Mesa,CA,91942-9322,3,2023.0,0.0,0.0,0.0,
330500839,Fallbrook,CA,92028-8059,3,2021.0,0.0,0.0,40113.0,
463371330,National City,CA,91950-2656,3,,,,,
330475085,Lakeside,CA,92040-4947,3,,,,,
330769905,Rcho Santa Fe,CA,92091-0316,3,2014.0,48529.0,22491.0,171520.0,
264838714,Vista,CA,92081-0000,3,,,,,
874349029,La Mesa,CA,91942-8954,3,,,,,
270019228,Lakeside,CA,92040-0911,3,2015.0,38.0,0.0,57.0,
463694950,Carlsbad,CA,92009-8654,3,,,,,
831362861,Lemon Grove,CA,91945-0000,3,,,,,
330312125,Carlsbad,CA,92010-6579,3,,,,,
472413114,Santee,CA,92071-2303,3,,,,,
831629943,Santee,CA,92072-1946,3,,,,,
833066629,Carlsbad,CA,92009-9109,3,,,,,
812757273,El Cajon,CA,92021-0781,3,,,,,
331029383,Vista,CA,92084-1521,3,,,,,
880807020,Chula Vista,CA,91911-2808,3,,,,,
330168318,Chula Vista,CA,91913-1719,3,,,,,
330161889,La Mesa,CA,91941-7328,3,,,,,
833629288,Fallbrook,CA,92028-9616,3,,,,,
883784862,Lakeside,CA,92040-1050,3,,,,,
934313572,Sn Bernrdno,CA,92407-0573,3,,,,,
330112346,Lakeside,CA,92040-0000,3,,,,,
842574612,Chula Vista,CA,91911-5845,3,,,,,
611902758,Santee,CA,92071-5025,3,,,,,
821404144,Oceanside,CA,92057-7633,3,,,,,
464453958,Chula Vista,CA,91913-1770,3,,,,,
465498860,Chula Vista,CA,91914-3516,3,,,,,
332489285,Santa Clara,CA,95051-5520,3,,,,,
953736973,Poway,CA,92064-3058,3,,,,,
371951400,La Mesa,CA,91944-1284,3,,,,,
204841287,Spring Valley,CA,91979-1231,3,,,,,
365097349,Chula Vista,CA,91910-6024,3,,,,,
333584164,Poway,CA,92064-2802,3,,,,,
710895144,Lemon Grove,CA,91945-2110,3,,,,,
330803138,El Cajon,CA,92019-3753,3,,,,,
900528685,Chula Vista,CA,91921-2543,3,,,,,
510429106,Bonita,CA,91908-1351,3,,,,,
333587319,Carlsbad,CA,92011-1014,3,,,,,
933637918,El Cajon,CA,92021-3304,3,,,,,
871070839,Carlsbad,CA,92011-4154,3,,,,,
844601147,El Cajon,CA,92021-0000,3,,,,,
330167493,La Mesa,CA,91941-4803,3,,,,,
392468170,Escondido,CA,92025-7369,3,,,,,
953368044,Escondido,CA,92025-4013,3,,,,,
814033010,San Marcos,CA,92078-7801,3,2019.0,128412.0,133279.0,107386.0,
992047699,Santee,CA,92071-2302,3,,,,,
383737193,La Jolla,CA,92037-6747,3,,,,,
452582683,La Jolla,CA,92037-1609,3,,,,,
330549770,La Mesa,CA,91942-2900,3,,,,,
330337812,National City,CA,91950-5012,3,,,,,
473215629,La Jolla,CA,92037-2930,3,,,,,
821828737,El Cajon,CA,92019-1425,3,,,,,
992897804,Bonita,CA,91902-3077,3,,,,,
330306036,La Mesa,CA,91942-8710,3,,,,,
912160595,La Jolla,CA,92037-5966,3,,,,,
330907189,Fallbrook,CA,92028-9175,3,,,,,
883231559,Murrieta,CA,92563-2546,3,,,,,
330300336,Escondido,CA,92029-3111,3,,,,,
392650908,La Jolla,CA,92093-0078,3,,,,,
043682806,Chula Vista,CA,91912-1501,3,,,,,
832585026,Encinitas,CA,92024-4913,3,,,,,
330438767,San Diego,CA,92102-1123,3,2022.0,0.0,0.0,8692.0,
832704855,San Diego,CA,92168-0161,3,2023.0,26687.0,19196.0,12469.0,
330886247,San Diego,CA,92115-0000,3,2023.0,2705573.0,2696788.0,6924133.0,
952151829,San Diego,CA,92105-3910,3,2024.0,2196367.0,1900465.0,2046814.0,
270996489,San Diego,CA,92123-1683,3,2023.0,133322.0,136818.0,1358.0,
161770466,San Diego,CA,92114-2709,3,2014.0,15260.0,14422.0,2707.0,
952553906,San Diego,CA,92111-3812,3,,,,,
334283114,San Diego,CA,92111-4511,3,,,,,
852816965,La Mesa,CA,91941-6865,3,,,,,
264460338,Irvine,CA,92617-4048,3,2015.0,20302.0,19825.0,2287.0,
330966252,San Diego,CA,92130-5104,3,,,,,
330699917,San Diego,CA,92111-6933,3,,,,,
850673706,La Mesa,CA,91943-2521,3,2023.0,352667.0,301019.0,101217.0,
933599109,La Mesa,CA,91942-1929,3,,,,,
952568714,San Diego,CA,92123-4397,3,2023.0,3745072.0,3156488.0,2491214.0,
330261379,San Diego,CA,92115-1318,3,,,,,
330105687,San Diego,CA,92192-7751,3,,,,,
932286623,San Diego,CA,92110-5113,3,,,,,
208299891,Solana Beach,CA,92075-2004,3,,,,,
953266943,San Diego,CA,92128-3223,3,,,,,
953735517,San Diego,CA,92123-4306,3,2023.0,709639025.0,709195540.0,149224718.0,
952833205,San Diego,CA,92102-4541,3,2023.0,369802601.0,312105783.0,579696481.0,
956042622,San Diego,CA,92182-0001,3,2023.0,39718686.0,37964203.0,38506759.0,
237107958,San Diego,CA,92123-1641,3,2023.0,21938002.0,22030626.0,12788195.0,
237085960,San Diego,CA,92104-2074,3,2023.0,21199465.0,21959273.0,18908477.0,
463504414,San Diego,CA,92123-1812,3,2020.0,183000.0,1079000.0,27706000.0,
951865988,San Diego,CA,92117-2004,3,2023.0,11682831.0,15183898.0,36545662.0,
952660509,San Diego,CA,92123-1305,3,2023.0,9136190.0,8912086.0,29709930.0,
953641387,San Diego,CA,92105-3612,3,2023.0,6394957.0,6696936.0,5291296.0,
821922472,San Diego,CA,92113-3230,3,2023.0,2853768.0,2919376.0,838469.0,
882312862,San Diego,CA,92101-7420,3,2023.0,840189.0,984934.0,146080.0,
043786916,San Diego,CA,92123-1639,3,2023.0,3687263.0,3723367.0,288947.0,
472064997,San Diego,CA,92129-3767,3,2023.0,1320806.0,220985.0,42055840.0,
951948185,San Diego,CA,92104-2601,3,2023.0,2235815.0,1922715.0,706614.0,
510197097,San Diego,CA,92108-1666,3,2023.0,2002626.0,2003942.0,2234914.0,
952670333,San Diego,CA,92102-2107,3,2023.0,1695207.0,1685824.0,2656621.0,
956095411,San Diego,CA,92123-4415,3,2023.0,1837576.0,1735884.0,1713354.0,
471766606,San Diego,CA,92110-2943,3,2023.0,732042.0,368743.0,1130356.0,
330959505,San Diego,CA,92103-5302,3,2023.0,857268.0,854709.0,160501.0,
330693051,San Diego,CA,92105-1607,3,2023.0,558338.0,371806.0,679591.0,
951727674,San Diego,CA,92108-3835,3,2023.0,546185.0,525990.0,387947.0,
330745701,San Diego,CA,92126-6301,3,2023.0,681491.0,651039.0,2059332.0,
956082407,San Diego,CA,92101-6803,3,2023.0,286717.0,252108.0,602828.0,
952545484,San Diego,CA,92102-2012,3,2023.0,571818.0,658053.0,555260.0,
330179740,San Diego,CA,92101-6803,3,2024.0,478315.0,374790.0,4448632.0,
912148769,San Diego,CA,92111-2282,3,2023.0,274448.0,255284.0,45581.0,
203588183,San Diego,CA,92111-2017,3,2024.0,450930.0,568054.0,193264.0,
943473887,San Diego,CA,92126-4852,3,2024.0,343785.0,244743.0,378851.0,
264465056,San Diego,CA,92111-2261,3,2023.0,295870.0,284623.0,1284086.0,
330055383,San Diego,CA,92177-8569,3,2023.0,1714627.0,204370.0,7810997.0,
208999776,San Diego,CA,92104-3607,3,2023.0,266043.0,235617.0,85037.0,
330538891,San Diego,CA,92150-1205,3,2023.0,115544.0,105507.0,2417.0,
330810289,San Diego,CA,92113-4544,3,2023.0,131237.0,132295.0,67411.0,
330536187,San Diego,CA,92123-1222,3,2024.0,75564.0,89745.0,114809.0,
330517689,San Diego,CA,92105-4011,3,2023.0,161470.0,229750.0,276596.0,
311561934,San Diego,CA,92142-0094,3,2023.0,71811.0,1235.0,473404.0,
952807343,San Diego,CA,92101-6976,3,2024.0,61248.0,100188.0,366088.0,
464543603,San Diego,CA,92101-3245,3,2023.0,85396.0,74802.0,120967.0,
432016623,San Diego,CA,92111-1010,3,2023.0,69292.0,88691.0,215842.0,
452038760,San Diego,CA,92103-3312,3,2023.0,73937.0,67092.0,67572.0,
330685882,San Diego,CA,92127-3720,3,2023.0,1402.0,184.0,33162.0,
953477380,San Diego,CA,92154-5707,3,2021.0,42150.0,42150.0,216900.0,
330662324,San Diego,CA,92124-1104,3,2024.0,51546.0,40625.0,19295.0,
953743566,San Diego,CA,92138-6342,3,2023.0,44938.0,48388.0,52738.0,
300285918,San Diego,CA,92163-1770,3,2023.0,28249.0,13832.0,76391.0,
330346295,San Diego,CA,92111-5104,3,2018.0,31756.0,33149.0,315361.0,
330123083,San Diego,CA,92105-1808,3,2024.0,61700.0,25890.0,886036.0,
330845173,San Diego,CA,92106-6116,3,2023.0,31369.0,46155.0,1908554.0,
330614561,San Diego,CA,92168-1706,3,2013.0,14316.0,15453.0,15348.0,
