ein,strein,name,sub_name,city,state,ntee_code,subseccd,score,search_query,org_city,org_state,org_zip,subsection_code,latest_tax_year,latest_total_revenue,latest_total_expenses,latest_total_assets,status
043669003,04-3669003,Black Story Tellers Of San Diego,Black Story Tellers Of San Diego,San Diego,CA,A23,3,74.48677,san diego,San Diego,CA,92174-2444,3,2012.0,63522.0,62216.0,134.0,
330846085,33-0846085,Blues Lovers United Of San Diego,Blues Lovers United Of San Diego,San Diego,CA,A6B,3,74.48677,san diego,San Diego,CA,92163-4077,3,,,,,
824633030,82-4633030,Center For Community Integration San Diego,Center For Community Integration San Diego,San Diego,CA,P20,3,74.48677,san diego,San Diego,CA,92105-8025,3,2021.0,5288.0,10652.0,95.0,
463801736,46-3801736,Cong Dong Viet Nam San Diego,Cong Dong Viet Nam San Diego,San Diego,CA,A23,3,74.48677,san diego,San Diego,CA,92126-1925,3,,,,,
330144282,33-0144282,Consumer Attorneys Of San Diego Foundation,Consumer Attorneys Of San Diego Foundation,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92108-3755,3,,,,,
912165741,91-2165741,Designated Drivers Association Of San Diego,Designated Drivers Association Of San Diego,San Diego,CA,I23,3,74.48677,san diego,San Diego,CA,92110-1441,3,,,,,
237172058,23-7172058,Environmental Law Society Of San Diego,Environmental Law Society Of San Diego,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92109-8215,3,,,,,
300170181,30-0170181,Expanding Your Horizons Of San Diego,Expanding Your Horizons Of San Diego,San Diego,CA,B99,3,74.48677,san diego,San Diego,CA,92104-4210,3,2012.0,20573.0,23592.0,22413.0,
874094814,87-4094814,Family Arts Collaborative San Diego Inc,Family Arts Collaborative San Diego Inc,San Diego,CA,A20,3,74.48677,san diego,San Diego,CA,92114-3545,3,,,,,
952890660,95-2890660,Hellenic Cultural Society Of San Diego,Hellenic Cultural Society Of San Diego,San Diego,CA,A23,3,74.48677,san diego,San Diego,CA,92150-2315,3,,,,,
330938941,33-0938941,Hispanic Theatre Festival Of San Diego,Hispanic Theatre Festival Of San Diego,San Diego,CA,A65,3,74.48677,san diego,San Diego,CA,92114-0000,3,,,,,
872307659,87-2307659,Iglesia Bautista Hispana De San Diego,Iglesia Bautista Hispana De San Diego,San Diego,CA,X20,3,74.48677,san diego,San Diego,CA,92154-4739,3,,,,,
651198502,65-1198502,Jewish Historical Society Of San Diego,Jewish Historical Society Of San Diego,San Diego,CA,A80,3,74.48677,san diego,San Diego,CA,92104-5732,3,,,,,
472585851,47-2585851,Jteen Of San Diego  Soul X,Jteen Of San Diego  Soul X,San Diego,CA,X30,3,74.48677,san diego,San Diego,CA,92122-2253,3,,,,,
881485118,88-1485118,Kanaka Outrigger Canoe Club San Diego,Kanaka Outrigger Canoe Club San Diego,San Diego,CA,N60,3,74.48677,san diego,San Diego,CA,92106-6061,3,,,,,
851099345,85-1099345,Life Car Club In San Diego,Life Car Club In San Diego,San Diego,CA,N99,3,74.48677,san diego,San Diego,CA,92139-3515,3,,,,,
845146800,84-5146800,Light Of San Diego Youth Center,Light Of San Diego Youth Center,San Diego,CA,O20,3,74.48677,san diego,San Diego,CA,92114-6302,3,,,,,
453411894,45-3411894,Metro San Diego Community Development Corporation,Metro San Diego Community Development Corporation,San Diego,CA,C50,3,74.48677,san diego,San Diego,CA,92103-6610,3,,,,,
882745220,88-2745220,Miramar Cultural Center Of San Diego,Miramar Cultural Center Of San Diego,San Diego,CA,P20,3,74.48677,san diego,San Diego,CA,92126-1179,3,,,,,
863975627,86-3975627,Neighbors For A Better San Diego,Neighbors For A Better San Diego,San Diego,CA,S01,3,74.48677,san diego,San Diego,CA,92116-2594,3,2023.0,57226.0,30263.0,39319.0,
472351035,47-2351035,North County Human Resources San Diego,North County Human Resources San Diego,San Diego,CA,B03,3,74.48677,san diego,San Diego,CA,92104-0000,3,2019.0,54925.0,47581.0,52046.0,
464450744,46-4450744,Salinas Association Of San Diego Ca,Salinas Association Of San Diego Ca,San Diego,CA,P84,3,74.48677,san diego,San Diego,CA,92139-3617,3,2016.0,46029.0,41555.0,18485.0,
923856051,92-3856051,San Diego & Imperial District Export Council,San Diego & Imperial District Export Council,San Diego,CA,S40,3,74.48677,san diego,San Diego,CA,92123-4336,3,,,,,
873892260,87-3892260,San Diego Afghan Refugees Aid Group,San Diego Afghan Refugees Aid Group,San Diego,CA,P20,3,74.48677,san diego,San Diego,CA,92119-1448,3,2022.0,113198.0,80561.0,37256.0,
251910027,25-1910027,San Diego Air & Space Museum Foundation,San Diego Air & Space Museum Foundation,San Diego,CA,A11,3,74.48677,san diego,San Diego,CA,92101-1636,3,,,,,
320393317,32-0393317,San Diego Armada Rugby Football Club,San Diego Armada Rugby Football Club,San Diego,CA,N50,3,74.48677,san diego,San Diego,CA,92126-4702,3,,,,,
330908301,33-0908301,San Diego Association Of Black Journalist,San Diego Association Of Black Journalist,San Diego,CA,W01,3,74.48677,san diego,San Diego,CA,92168-0815,3,,,,,
208769322,20-8769322,San Diego Association Of Realtorsambassadors Foundation,San Diego Association Of Realtorsambassadors Foundation,San Diego,CA,W20,3,74.48677,san diego,San Diego,CA,92111-1803,3,2014.0,19775.0,16213.0,76800.0,
872839729,87-2839729,San Diego Beach Area Service Committee,San Diego Beach Area Service Committee,San Diego,CA,F21,3,74.48677,san diego,San Diego,CA,92108-3604,3,,,,,
831970965,83-1970965,San Diego Black Film Center Inc,San Diego Black Film Center Inc,San Diego,CA,A20,3,74.48677,san diego,San Diego,CA,92110-3231,3,,,,,
871353826,87-1353826,San Diego Chinese American Physicians Association,San Diego Chinese American Physicians Association,San Diego,CA,D01,3,74.48677,san diego,San Diego,CA,92130-4889,3,,,,,
311627297,31-1627297,San Diego Civil War Round Table,San Diego Civil War Round Table,San Diego,CA,A80,3,74.48677,san diego,San Diego,CA,92101-7726,3,,,,,
474150798,47-4150798,San Diego Coalition For Reproductive Justice,San Diego Coalition For Reproductive Justice,San Diego,CA,R61,3,74.48677,san diego,San Diego,CA,92168-0075,3,,,,,
813867936,81-3867936,San Diego Community Churches Collaborative Inc,San Diego Community Churches Collaborative Inc,San Diego,CA,P20,3,74.48677,san diego,San Diego,CA,92114-4529,3,,,,,
330710251,33-0710251,San Diego County Breastfeeding Coalition Sdcbc,San Diego County Breastfeeding Coalition Sdcbc,San Diego,CA,A99,3,74.48677,san diego,San Diego,CA,92106-2797,3,2023.0,97334.0,64407.0,57127.0,
262269320,26-2269320,San Diego County Softball Umpires Association,San Diego County Softball Umpires Association,San Diego,CA,N63,3,74.48677,san diego,San Diego,CA,92101-3300,3,2014.0,10961.0,11564.0,4119.0,
462291177,46-2291177,San Diego Education And Mentoring Fund,San Diego Education And Mentoring Fund,San Diego,CA,B80,3,74.48677,san diego,San Diego,CA,92120-2705,3,,,,,
993120096,99-3120096,San Diego Filipino American Educators Association,San Diego Filipino American Educators Association,San Diego,CA,B01,3,74.48677,san diego,San Diego,CA,92139-3927,3,,,,,
320406550,32-0406550,San Diego Filipino American Youth Foundation,San Diego Filipino American Youth Foundation,San Diego,CA,T50,3,74.48677,san diego,San Diego,CA,92101-0000,3,,,,,
330531361,33-0531361,San Diego Guild For Infant Survival,San Diego Guild For Infant Survival,San Diego,CA,G80,3,74.48677,san diego,San Diego,CA,92142-1515,3,2016.0,1395.0,6466.0,8825.0,
330902043,33-0902043,San Diego Hfh Community Housing Corp,San Diego Hfh Community Housing Corp,San Diego,CA,L20,3,74.48677,san diego,San Diego,CA,92111-1228,3,,,,,
811085738,81-1085738,San Diego Homeless Outreach Personal Empowerment,San Diego Homeless Outreach Personal Empowerment,San Diego,CA,K31,3,74.48677,san diego,San Diego,CA,92121-1928,3,,,,,
853847269,85-3847269,San Diego International Birthing Project Inc,San Diego International Birthing Project Inc,San Diego,CA,P20,3,74.48677,san diego,San Diego,CA,92174-1946,3,,,,,
330558322,33-0558322,San Diego Intl Sister Cities Assn,San Diego Intl Sister Cities Assn,San Diego,CA,Q200,3,74.48677,san diego,San Diego,CA,92112-1617,3,,,,,
812175357,81-2175357,San Diego Korean Womens International Network,San Diego Korean Womens International Network,San Diego,CA,S03,3,74.48677,san diego,San Diego,CA,92131-1561,3,,,,,
330946504,33-0946504,San Diego Law Enforcement Emerald Society,San Diego Law Enforcement Emerald Society,San Diego,CA,M03,3,74.50495,san diego,San Diego,CA,92160-1776,3,,,,,
475415098,47-5415098,San Diego Met High School Foundation,San Diego Met High School Foundation,San Diego,CA,B94,3,74.50495,san diego,San Diego,CA,92111-4902,3,,,,,
475561442,47-5561442,San Diego Neuroendocrine Tumor Support Group,San Diego Neuroendocrine Tumor Support Group,San Diego,CA,B90,3,74.50495,san diego,San Diego,CA,92127-4208,3,,,,,
463238197,46-3238197,San Diego Peking University Alumni Association,San Diego Peking University Alumni Association,San Diego,CA,B99,3,74.50495,san diego,San Diego,CA,92130-2260,3,,,,,
815122886,81-5122886,San Diego Scorpions Basketball Competitive Club,San Diego Scorpions Basketball Competitive Club,San Diego,CA,N62,3,74.50495,san diego,San Diego,CA,92128-4331,3,,,,,
203835662,20-3835662,San Diego Six Shooters Amateurradio Club,San Diego Six Shooters Amateurradio Club,San Diego,CA,A34,3,74.50495,san diego,San Diego,CA,92122-4029,3,,,,,
330940786,33-0940786,San Diego Speculative Fiction Society Inc,San Diego Speculative Fiction Society Inc,San Diego,CA,A20,3,74.50495,san diego,San Diego,CA,92115-4334,3,2023.0,0.0,5260.0,52445.0,
010920860,01-0920860,San Diego State University Circle K,San Diego State University Circle K,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92182-0001,3,,,,,
825166094,82-5166094,San Diego Transportation Development Association Inc,San Diego Transportation Development Association Inc,San Diego,CA,P20,3,74.50495,san diego,San Diego,CA,92101-4239,3,,,,,
261923834,26-1923834,San Diego Undersea Film Exhibition Inc,San Diego Undersea Film Exhibition Inc,San Diego,CA,A31,3,74.50495,san diego,San Diego,CA,92129-3548,3,,,,,
330236939,33-0236939,San Diego Vladivostok Sister City Society,San Diego Vladivostok Sister City Society,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92128-2701,3,,,,,
260355503,26-0355503,San Diego Womens Drum Circle Inc,San Diego Womens Drum Circle Inc,San Diego,CA,A20,3,74.50495,san diego,San Diego,CA,92116-1813,3,,,,,
951831086,95-1831086,San Diego Youth For Christ Inc,San Diego Youth For Christ Inc,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92159,3,2015.0,0.0,0.0,0.0,
462498438,46-2498438,Save Our San Diego Coalition Inc,Save Our San Diego Coalition Inc,San Diego,CA,C32,3,74.50495,san diego,San Diego,CA,92108-4344,3,,,,,
330571701,33-0571701,Senior Gleaners Of San Diego County,Senior Gleaners Of San Diego County,San Diego,CA,K30,3,74.50495,san diego,San Diego,CA,92160-0521,3,,,,,
270621963,27-0621963,Spiritist Society Of San Diego Inc,Spiritist Society Of San Diego Inc,San Diego,CA,X99,3,74.50495,san diego,San Diego,CA,92111-2247,3,,,,,
474034814,47-4034814,Telangana Culture Of San Diego Inc,Telangana Culture Of San Diego Inc,San Diego,CA,A20,3,74.50495,san diego,San Diego,CA,92131-3681,3,2017.0,9296.0,10.0,7977.0,
330349256,33-0349256,The San Diego Humane Society Foundation,The San Diego Humane Society Foundation,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92110-2572,3,2024.0,0.0,0.0,1.0,
330183432,33-0183432,The San Diego Yantai Friendship Society,The San Diego Yantai Friendship Society,San Diego,CA,A23,3,74.50495,san diego,San Diego,CA,92108-4340,3,2023.0,0.0,1623.0,11909.0,
956005694,95-6005694,United Nations Association Of San Diego,United Nations Association Of San Diego,San Diego,CA,Q420,3,74.50495,san diego,San Diego,CA,92101-1683,3,2016.0,19695.0,21796.0,23470.0,
920838583,92-0838583,Upper Room Ministry Of San Diego,Upper Room Ministry Of San Diego,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92174-1760,3,,,,,
993231766,99-3231766,Western Covenant University San Diego Co,Western Covenant University San Diego Co,San Diego,CA,B43,3,74.50495,san diego,San Diego,CA,92111-2239,3,,,,,
952584553,95-2584553,World Affairs Council Of San Diego,World Affairs Council Of San Diego,San Diego,CA,Q050,3,74.50495,san diego,San Diego,CA,92163-1040,3,,,,,
384010480,38-4010480,World Trade Center San Diego Inc,World Trade Center San Diego Inc,San Diego,CA,W20,3,74.50495,san diego,San Diego,CA,92101-1128,3,,,,,
271651775,27-1651775,Anchor Baptist Church Of San Diego,Anchor Baptist Church Of San Diego,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92111-1539,3,,,,,
264570058,26-4570058,Aviva San Diego Christian Church Ag,Aviva San Diego Christian Church Ag,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92105-2526,3,,,,,
952372555,95-2372555,Bayview Baptist Church Of San Diego,Bayview Baptist Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92114-4204,3,,,,,
330665652,33-0665652,Bethany Community Church San Diego Incorporated,Bethany Community Church San Diego Incorporated,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92175-1226,3,,,,,
020762679,02-0762679,Buddhist Meditation Center Of San Diego,Buddhist Meditation Center Of San Diego,San Diego,CA,X50,3,74.50495,san diego,San Diego,CA,92111-1922,3,,,,,
991059236,99-1059236,Center For Community Impact San Diego,Center For Community Impact San Diego,San Diego,CA,O50,3,74.50495,san diego,San Diego,CA,92105-8025,3,,,,,
330260506,33-0260506,Chinese Bible Church Of San Diego,Chinese Bible Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92128-3783,3,,,,,
953388561,95-3388561,Chinese Evangelical Church Of San Diego,Chinese Evangelical Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92111-6110,3,,,,,
464065132,46-4065132,Chinese Reformed Church Of San Diego,Chinese Reformed Church Of San Diego,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92126-5590,3,,,,,
945710111,94-5710111,Christ Church Of San Diego California,Christ Church Of San Diego California,San Diego,CA,X99Z,3,74.50495,san diego,San Diego,CA,92102-1722,3,,,,,
953095279,95-3095279,Christ Fellowship Church Of San Diego,Christ Fellowship Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92115-6341,3,,,,,
954508893,95-4508893,Church Of Scientology Of San Diego,Church Of Scientology Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92101-4209,3,,,,,
956006197,95-6006197,Congregation Tifereth Israel Of San Diego,Congregation Tifereth Israel Of San Diego,San Diego,CA,X30,3,74.50495,san diego,San Diego,CA,92119-1827,3,,,,,
952751166,95-2751166,East San Diego Assembly Of God,East San Diego Assembly Of God,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92165-5350,3,,,,,
237131725,23-7131725,East San Diego Church Of Christ,East San Diego Church Of Christ,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92105-3005,3,,,,,
330602942,33-0602942,Ethiopian Evangelical Church Of San Diego,Ethiopian Evangelical Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92105-4924,3,,,,,
330500566,33-0500566,Evangelical Methodist Church Of San Diego,Evangelical Methodist Church Of San Diego,San Diego,CA,X21,3,74.50495,san diego,San Diego,CA,92114-7173,3,,,,,
952318455,95-2318455,Evangelical Presbyterian Church Of San Diego,Evangelical Presbyterian Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92111-6110,3,,,,,
330928108,33-0928108,Faith Christian Fellowship Of San Diego,Faith Christian Fellowship Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92154-2856,3,,,,,
851470550,85-1470550,Family Revival Church San Diego Inc,Family Revival Church San Diego Inc,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92154-2319,3,,,,,
851194910,85-1194910,Family Support Center Of San Diego,Family Support Center Of San Diego,San Diego,CA,P01,3,74.50495,san diego,San Diego,CA,92115-3074,3,,,,,
951660351,95-1660351,First Baptist Church Of San Diego,First Baptist Church Of San Diego,San Diego,CA,X21,3,74.50495,san diego,San Diego,CA,92122-2845,3,,,,,
956123631,95-6123631,First Congregational Church Of San Diego,First Congregational Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92101-4308,3,,,,,
330147470,33-0147470,Friends Of Chabad Lubavitch San Diego,Friends Of Chabad Lubavitch San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92131-1838,3,,,,,
831200502,83-1200502,Fuente De Salvacion San Diego Inc,Fuente De Salvacion San Diego Inc,San Diego,CA,X21,3,74.50495,san diego,San Diego,CA,92139-3016,3,,,,,
954703215,95-4703215,Glory Christian Fellow Of San Diego,Glory Christian Fellow Of San Diego,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92126-4581,3,,,,,
330952574,33-0952574,Greater San Diego Muslim Community Center,Greater San Diego Muslim Community Center,San Diego,CA,X40,3,74.48677,san diego,San Diego,CA,92127-3868,3,,,,,
811906520,81-1906520,Hanmaum Presbyterian Church Of San Diego,Hanmaum Presbyterian Church Of San Diego,San Diego,CA,X20,3,74.48677,san diego,San Diego,CA,92126-2406,3,,,,,
471537364,47-1537364,Holy Angels San Diego Charitable Trust,Holy Angels San Diego Charitable Trust,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92123-3931,3,,,,,
260469157,26-0469157,Hosanna Mission Church Of San Diego,Hosanna Mission Church Of San Diego,San Diego,CA,X21,3,74.48677,san diego,San Diego,CA,92128-4526,3,,,,,
330861059,33-0861059,International Christian Church Of San Diego,International Christian Church Of San Diego,San Diego,CA,X20,3,74.48677,san diego,San Diego,CA,92126-4434,3,,,,,
020731079,02-0731079,Islamic Educational Center Of San Diego,Islamic Educational Center Of San Diego,San Diego,CA,X40,3,74.48677,san diego,San Diego,CA,92127-1830,3,,,,,
260642093,26-0642093,Koinonia Community Baptist Churchof San Diego,Koinonia Community Baptist Churchof San Diego,San Diego,CA,X21,3,74.48677,san diego,San Diego,CA,92130-6946,3,,,,,
921366778,92-1366778,Lao Americans Organization Of San Diego,Lao Americans Organization Of San Diego,San Diego,CA,B01,3,74.48677,san diego,San Diego,CA,92121-2325,3,,,,,
202095673,20-2095673,Lifepoint Christian Community Of San Diego,Lifepoint Christian Community Of San Diego,San Diego,CA,X30,3,74.48677,san diego,San Diego,CA,92119-3030,3,,,,,
320207006,32-0207006,Nazareth School Of San Diego Inc,Nazareth School Of San Diego Inc,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92108-2409,3,,,,,
811015735,81-1015735,Oneeighty Church Of San Diego Inc,Oneeighty Church Of San Diego Inc,San Diego,CA,X20,3,74.48677,san diego,San Diego,CA,92192-1125,3,,,,,
237229464,23-7229464,Paradise Baptist Church Of San Diego,Paradise Baptist Church Of San Diego,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92113-1006,3,,,,,
474177416,47-4177416,Resurrection Presbyterian Church Of San Diego,Resurrection Presbyterian Church Of San Diego,San Diego,CA,X21,3,74.48677,san diego,San Diego,CA,92101-0000,3,,,,,
260261886,26-0261886,Roca De Salvaicion Of San Diego,Roca De Salvaicion Of San Diego,San Diego,CA,X21,3,74.48677,san diego,San Diego,CA,92114-5121,3,,,,,
951644613,95-1644613,Roman Catholic Bishop Of San Diego,Roman Catholic Bishop Of San Diego,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92186-5728,3,,,,,
830763595,83-0763595,Roman Catholic Seminary Of San Diego,Roman Catholic Seminary Of San Diego,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92186-5728,3,,,,,
330194946,33-0194946,Saint Philips Church Of San Diego,Saint Philips Church Of San Diego,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92162-0103,3,,,,,
843509203,84-3509203,San Diego Blue Wave Athletic Club,San Diego Blue Wave Athletic Club,San Diego,CA,N99,3,74.48677,san diego,San Diego,CA,92154-7209,3,,,,,
953508412,95-3508412,San Diego Canyon View Christian Fellowship,San Diego Canyon View Christian Fellowship,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92131-1087,3,,,,,
951950602,95-1950602,San Diego Church Of Religious Science,San Diego Church Of Religious Science,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92192-8559,3,,,,,
813659392,81-3659392,San Diego Community Bsides Conference Inc,San Diego Community Bsides Conference Inc,San Diego,CA,B03,3,74.48677,san diego,San Diego,CA,92124-1537,3,,,,,
953867550,95-3867550,San Diego County Jail Ministries Inc,San Diego County Jail Ministries Inc,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92103-4203,3,,,,,
956138756,95-6138756,San Diego Grace And Truth Chapel,San Diego Grace And Truth Chapel,San Diego,CA,,3,74.48677,san diego,San Diego,CA,92116-3227,3,,,,,
332679276,33-2679276,San Diego Historical Miniature Wargamers Inc,San Diego Historical Miniature Wargamers Inc,San Diego,CA,N30,3,74.48677,san diego,San Diego,CA,92110-3707,3,,,,,
330754944,33-0754944,San Diego Logos Korean Evangelical Church,San Diego Logos Korean Evangelical Church,San Diego,CA,X20,3,74.48677,san diego,San Diego,CA,92120-2801,3,,,,,
810739480,81-0739480,San Diego New Life Chinese Church,San Diego New Life Chinese Church,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92117-1600,3,,,,,
272228596,27-2228596,San Diego New Life Vision Church,San Diego New Life Vision Church,San Diego,CA,X20,3,74.50495,san diego,San Diego,CA,92124-1194,3,,,,,
333559136,33-3559136,San Diego Womens Affordable Housing Network,San Diego Womens Affordable Housing Network,San Diego,CA,W01,3,74.50495,san diego,San Diego,CA,92111-3771,3,,,,,
952664050,95-2664050,St Francis Church Of San Diego,St Francis Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92102-2711,3,,,,,
330007484,33-0007484,Taiwanese Lutheran Church Of San Diego,Taiwanese Lutheran Church Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92129-6063,3,,,,,
237387420,23-7387420,Temple Emanu El Of San Diego,Temple Emanu El Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92115-4235,3,,,,,
956056530,95-6056530,Unity San Diego A Spiritual Community,Unity San Diego A Spiritual Community,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92105-3007,3,,,,,
953537233,95-3537233,Vineyard Christian Fellowship Of San Diego,Vineyard Christian Fellowship Of San Diego,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92117-3622,3,,,,,
831844297,83-1844297,Watkins Family Association Of San Diego,Watkins Family Association Of San Diego,San Diego,CA,P60,3,74.50495,san diego,San Diego,CA,92114-1929,3,,,,,
953864093,95-3864093,Zen Center Of San Diego Inc,Zen Center Of San Diego Inc,San Diego,CA,,3,74.50495,san diego,San Diego,CA,92109-3551,3,,,,,
912166224,91-2166224,Sand Diego Association Of Usatf Inc,Sand Diego Association Of Usatf Inc Usatf San Diego,San Diego,CA,N63,3,74.29942,san diego,San Diego,CA,92112-2470,3,2023.0,74959.0,80482.0,126777.0,
814909090,81-4909090,San Diego Memoir Writers Association,San Diego Memoir Writers Association International Memoir Writers Assoc,San Diego,CA,A03,3,74.22862,san diego,San Diego,CA,92126-4533,3,2023.0,35376.0,29995.0,7876.0,
951644585,95-1644585,Girl Scouts San Diego Imperial Council Inc,Girl Scouts San Diego Imperial Council Inc Girl Scouts San Diego,San Diego,CA,O420,3,73.77537,san diego,San Diego,CA,92103-5127,3,2023.0,13268955.0,14181260.0,30208540.0,
823430750,82-3430750,San Diego Court Sports Association Inc,San Diego Court Sports Association Inc Sdcsa,San Diego,CA,N66,3,72.96698,san diego,San Diego,CA,92122-2848,3,2018.0,6760.0,6184.0,711.0,
412232284,41-2232284,National Coalition For Men San Diego,National Coalition For Men San Diego Ncfmsd,San Diego,CA,,3,72.96698,san diego,San Diego,CA,92101-5508,3,,,,,
953281843,95-3281843,San Diego Imperial Chapter Of Ca,San Diego Imperial Chapter Of Ca Aeyc,San Diego,CA,,3,72.96698,san diego,San Diego,CA,92163-3380,3,,,,,
912158512,91-2158512,Jesus Community Church Of San Diego,Jesus Community Church Of San Diego 149299,San Diego,CA,,3,72.96698,san diego,San Diego,CA,92122-2845,3,,,,,
330438767,33-0438767,San Diego Innovative Preschool Project,San Diego Innovative Preschool Project William J Mcgill School Of Success,San Diego,CA,B21Z,3,72.25009,san diego,San Diego,CA,92102-1123,3,2022.0,0.0,0.0,8692.0,
832704855,83-2704855,San Diego County Association Of School Psychologists,San Diego County Association Of School Psychologists San Diego County Association Of Sch,San Diego,CA,B03,3,71.87566,san diego,San Diego,CA,92168-0161,3,2023.0,26687.0,19196.0,12469.0,
330886247,33-0886247,Nativity Prep Academy Of San Diego,Nativity Prep Academy Of San Diego Diana Junge,San Diego,CA,B90,3,71.61577,san diego,San Diego,CA,92115-0000,3,2023.0,2705573.0,2696788.0,6924133.0,
952151829,95-2151829,Twelfth Step House Of San Diego,Twelfth Step House Of San Diego Heartland House,San Diego,CA,,3,71.61577,san diego,San Diego,CA,92105-3910,3,2024.0,2196367.0,1900465.0,2046814.0,
270996489,27-0996489,San Diego All Stars Basketball Association,San Diego All Stars Basketball Association Sda Basketball,San Diego,CA,N62,3,71.61577,san diego,San Diego,CA,92123-1683,3,2023.0,133322.0,136818.0,1358.0,
161770466,16-1770466,San Diego Kings Youth Wrestling Club,San Diego Kings Youth Wrestling Club Kings Wrestling,San Diego,CA,N60,3,71.61577,san diego,San Diego,CA,92114-2709,3,2014.0,15260.0,14422.0,2707.0,
952553906,95-2553906,Clairemont Covenant Church San Diego Ca,Clairemont Covenant Church San Diego Ca Clairemont Covenant,San Diego,CA,,3,71.61577,san diego,San Diego,CA,92111-3812,3,,,,,
334283114,33-4283114,San Diego Free Football Community Inc,San Diego Free Football Community Inc Chicano Futsal,San Diego,CA,N64,3,71.61577,san diego,San Diego,CA,92111-4511,3,,,,,
330966252,33-0966252,Evangelical Formosan Church Of San Diego,Evangelical Formosan Church Of San Diego Harvest Evangelical Church Of San D,San Diego,CA,X20,3,71.33313,san diego,San Diego,CA,92130-5104,3,,,,,
330699917,33-0699917,Spiritual Assembly Of The Bahais Of San Diego,Spiritual Assembly Of The Bahais Of San Diego 8431 San Diego,San Diego,CA,,3,71.015495,san diego,San Diego,CA,92111-6933,3,,,,,
952568714,95-2568714,San Diego County Medical Society Foundation,San Diego County Medical Society Foundation Champions For Health,San Diego,CA,,3,70.45564,san diego,San Diego,CA,92123-4397,3,2023.0,3745072.0,3156488.0,2491214.0,
330261379,33-0261379,Lutheran Campus Council Of San Diego,Lutheran Campus Council Of San Diego Lutheran Campus Center,San Diego,CA,,3,70.45564,san diego,San Diego,CA,92115-1318,3,,,,,
330105687,33-0105687,Society For Humanistic Judaism San Diego,Society For Humanistic Judaism San Diego Alex Levin Chapter,San Diego,CA,X30,3,70.45564,san diego,San Diego,CA,92192-7751,3,,,,,
932286623,93-2286623,United Karate Federation Of San Diego,United Karate Federation Of San Diego United Karate Federation,San Diego,CA,I70,3,70.45564,san diego,San Diego,CA,92110-5113,3,,,,,
953266943,95-3266943,San Diego County Hope United Methodist Church Corporation,San Diego County Hope United Methodist Church Corporation San Diego County Hope,San Diego,CA,,3,70.03369,san diego,San Diego,CA,92128-3223,3,,,,,
953735517,95-3735517,San Diego Imperial Counties Developmental Services Inc,San Diego Imperial Counties Developmental Services Inc,San Diego,CA,P820,3,69.759735,san diego,San Diego,CA,92123-4306,3,2023.0,709639025.0,709195540.0,149224718.0,
952833205,95-2833205,Family Health Centers Of San Diego Inc,Family Health Centers Of San Diego Inc,San Diego,CA,E30Z,3,69.759735,san diego,San Diego,CA,92102-4541,3,2023.0,369802601.0,312105783.0,579696481.0,
